Time,Magnet_703_21_x,Magnet_703_21_y,Magnet_703_21_z,Magnet_703_22_x,Magnet_703_22_y,Magnet_703_22_z,Magnet_703_36_x,Magnet_703_36_y,Magnet_703_36_z,Magnet_703_54_x,Magnet_703_54_y,Magnet_703_54_z,Magnet_703_66_x,Magnet_703_66_y,Magnet_703_66_z,Magnet_703_72_x,Magnet_703_72_y,Magnet_703_72_z,Magnet_703_75_x,Magnet_703_75_y,Magnet_703_75_z,Magnet_703_8_x,Magnet_703_8_y,Magnet_703_8_z,Magnet_713_1_x,Magnet_713_1_y,Magnet_713_1_z,Magnet_713_9_x,Magnet_713_9_y,Magnet_713_9_z,Magnet_726_11_x,Magnet_726_11_y,Magnet_726_11_z,Magnet_726_15_x,Magnet_726_15_y,Magnet_726_15_z,Magnet_726_17_x,Magnet_726_17_y,Magnet_726_17_z,Magnet_726_23_x,Magnet_726_23_y,Magnet_726_23_z,Magnet_726_24_x,Magnet_726_24_y,Magnet_726_24_z,Magnet_726_4_x,Magnet_726_4_y,Magnet_726_4_z,Magnet_727_1_x,Magnet_727_1_y,Magnet_727_1_z,Magnet_727_2_x,Magnet_727_2_y,Magnet_727_2_z,Magnet_729_0_x,Magnet_729_0_y,Magnet_729_0_z,Magnet_729_1_x,Magnet_729_1_y,Magnet_729_1_z,Magnet_703_11_x,Magnet_703_11_y,Magnet_703_11_z,Magnet_703_25_x,Magnet_703_25_y,Magnet_703_25_z,Magnet_703_29_x,Magnet_703_29_y,Magnet_703_29_z,Magnet_703_2_x,Magnet_703_2_y,Magnet_703_2_z,Magnet_703_3_x,Magnet_703_3_y,Magnet_703_3_z,Magnet_703_43_x,Magnet_703_43_y,Magnet_703_43_z,Magnet_703_44_x,Magnet_703_44_y,Magnet_703_44_z,Magnet_703_45_x,Magnet_703_45_y,Magnet_703_45_z,Magnet_703_46_x,Magnet_703_46_y,Magnet_703_46_z,Magnet_703_78_x,Magnet_703_78_y,Magnet_703_78_z,Magnet_726_13_x,Magnet_726_13_y,Magnet_726_13_z,Magnet_726_20_x,Magnet_726_20_y,Magnet_726_20_z,Magnet_726_2_x,Magnet_726_2_y,Magnet_726_2_z,Magnet_726_3_x,Magnet_726_3_y,Magnet_726_3_z,Magnet_727_0_x,Magnet_727_0_y,Magnet_727_0_z,Magnet_728_0_x,Magnet_728_0_y,Magnet_728_0_z,Magnet_728_1_x,Magnet_728_1_y,Magnet_728_1_z,Magnet_728_2_x,Magnet_728_2_y,Magnet_728_2_z,Magnet_728_3_x,Magnet_728_3_y,Magnet_728_3_z,Magnet_703_0_x,Magnet_703_0_y,Magnet_703_0_z,Magnet_703_12_x,Magnet_703_12_y,Magnet_703_12_z,Magnet_703_27_x,Magnet_703_27_y,Magnet_703_27_z,Magnet_703_60_x,Magnet_703_60_y,Magnet_703_60_z,Magnet_703_65_x,Magnet_703_65_y,Magnet_703_65_z,Magnet_726_0_x,Magnet_726_0_y,Magnet_726_0_z,Magnet_726_14_x,Magnet_726_14_y,Magnet_726_14_z,Magnet_726_16_x,Magnet_726_16_y,Magnet_726_16_z,Magnet_726_22_x,Magnet_726_22_y,Magnet_726_22_z,Magnet_726_25_x,Magnet_726_25_y,Magnet_726_25_z,Magnet_726_26_x,Magnet_726_26_y,Magnet_726_26_z,Magnet_726_9_x,Magnet_726_9_y,Magnet_726_9_z,Magnet_727_11_x,Magnet_727_11_y,Magnet_727_11_z,Magnet_727_13_x,Magnet_727_13_y,Magnet_727_13_z,Magnet_727_8_x,Magnet_727_8_y,Magnet_727_8_z,Magnet_703_18_x,Magnet_703_18_y,Magnet_703_18_z,Magnet_703_70_x,Magnet_703_70_y,Magnet_703_70_z,Magnet_726_10_x,Magnet_726_10_y,Magnet_726_10_z,Magnet_726_12_x,Magnet_726_12_y,Magnet_726_12_z,Magnet_726_18_x,Magnet_726_18_y,Magnet_726_18_z,Magnet_726_19_x,Magnet_726_19_y,Magnet_726_19_z,Magnet_726_1_x,Magnet_726_1_y,Magnet_726_1_z,Magnet_726_21_x,Magnet_726_21_y,Magnet_726_21_z,Magnet_726_5_x,Magnet_726_5_y,Magnet_726_5_z,Magnet_726_6_x,Magnet_726_6_y,Magnet_726_6_z,Magnet_726_7_x,Magnet_726_7_y,Magnet_726_7_z,Magnet_726_8_x,Magnet_726_8_y,Magnet_726_8_z,Magnet_727_3_x,Magnet_727_3_y,Magnet_727_3_z,Magnet_727_4_x,Magnet_727_4_y,Magnet_727_4_z,Magnet_727_5_x,Magnet_727_5_y,Magnet_727_5_z,Magnet_727_6_x,Magnet_727_6_y,Magnet_727_6_z,Magnet_727_7_x,Magnet_727_7_y,Magnet_727_7_z,Magnet_703_38_x,Magnet_703_38_y,Magnet_703_38_z,Magnet_703_63_x,Magnet_703_63_y,Magnet_703_63_z,Magnet_721_x,Magnet_721_y,Magnet_721_z,Magnet_722_x,Magnet_722_y,Magnet_722_z,
0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.99,0.141,0,0.141,-0.99,0,0.141,-0.99,0,0.141,-0.99,0,0.141,-0.99,0,
0.1,0.81974,0.559534,-0.122262,0.160163,0.961124,-0.224919,0.13085,0.927542,-0.350062,0.81974,0.559534,-0.122262,0.470406,0.850311,-0.235984,-0.824931,0.551602,-0.123389,-0.522295,0.811512,-0.262023,-0.462595,0.886567,-0.00221431,-0.462336,0.886703,-0.00197718,-0.462148,0.886801,-0.00188711,-0.432113,0.895906,-0.103103,-0.433449,0.896602,-0.0906995,-0.483766,0.873094,0.0606381,-0.487962,0.87062,0.0625594,-0.514376,0.857231,0.0239131,-0.527651,0.84934,0.0143541,-0.445122,0.891984,-0.0789441,-0.485348,0.872255,0.0600617,0.132031,0.92758,-0.349518,0.132971,0.927514,-0.349336,-0.774728,0.613811,-0.151762,0.107353,0.966922,-0.23138,0.43925,0.865015,-0.242504,-0.108112,0.969615,-0.219449,0.430383,0.868545,-0.245764,-0.0291446,0.978961,-0.201956,-0.169306,0.975714,-0.138991,0.897571,0.434974,-0.0718558,0.356787,0.895753,-0.265197,-0.43748,0.899227,-0.00145901,-0.0178741,0.946622,-0.321849,-0.0141994,0.945589,-0.325054,-0.896219,0.430754,-0.106031,-0.74985,0.607816,-0.261313,-0.0641991,0.946122,-0.317382,-0.10491,0.970458,-0.217268,-0.106579,0.970306,-0.217133,0.465759,0.849678,-0.247215,0.459958,0.852804,-0.247315,0.998128,0.0262834,0.0552306,0.987415,0.158105,-0.00380357,0.998685,-0.00997054,0.0502928,0.99804,-0.00711559,0.0621802,0.995439,-0.0589546,0.0750023,0.997202,0.0235682,0.0709383,0.98877,0.143259,0.0425493,0.998008,0.0120635,0.0619174,0.998329,0.0216952,0.0535549,0.995826,-0.0658634,0.0631864,0.996451,-0.0527648,0.0655889,0.997369,0.0157168,0.0707683,0.997928,0.00641707,0.0640148,0.997994,0.00784483,0.0628272,0.996474,0.0431139,0.0719757,0.996994,0.0774605,0.00142755,0.997015,0.0258577,0.0727459,0.997457,0.0286459,0.0652659,0.994498,-0.0802533,0.0673315,0.998326,0.0159712,0.0555971,0.997675,0.0409289,0.0544898,0.99683,-0.0450201,0.0655972,0.998686,0.0173033,0.0482472,0.998101,-0.0206466,0.0580433,0.997049,-0.0234482,0.0731043,0.998341,-0.0170243,0.0550097,0.996669,-0.0292365,0.0761273,0.998171,-0.0202889,0.0569415,0.998503,0.0152626,0.0525183,0.998352,0.0116934,0.0561823,0.997714,0.0384154,0.055606,0.997044,-0.0251745,0.0725859,-0.204727,-0.969568,0.134258,-0.0983153,-0.990228,0.0989035,-0.204562,-0.969615,0.134165,-0.204645,-0.969593,0.134199,
0.2,0.48448,0.844772,0.227245,0.876226,0.479834,0.0445875,0.270458,0.859293,0.434129,0.48448,0.844772,0.227245,0.475899,0.852347,0.216852,0.781118,0.613382,-0.116698,0.650003,0.664776,0.368198,-0.0121951,0.999309,-0.0351242,-0.00956971,0.999359,-0.0345013,-0.00940718,0.999365,-0.0343807,0.770737,0.611585,-0.178685,0.79525,0.57964,-0.177749,0.588144,0.758693,-0.280127,0.535401,0.793404,-0.28958,0.653697,0.709002,-0.264569,0.764329,0.603236,-0.227832,0.772714,0.605306,-0.191094,0.595827,0.75253,-0.280514,0.289489,0.855158,0.430001,0.292077,0.854663,0.429235,0.535714,0.836267,-0.116909,0.847348,0.530383,0.0263828,0.717444,0.67374,0.177056,0.325202,0.945288,0.0259715,0.694337,0.691283,0.200061,0.328378,0.944519,0.00717954,0.18694,0.976134,-0.110524,0.14687,0.971699,0.185014,0.599363,0.794955,0.0938671,0.550656,0.793754,-0.258325,0.71568,0.695505,-0.0638286,0.713231,0.698207,-0.0617204,0.713925,0.685883,-0.140978,0.679997,0.724099,0.115256,0.695509,0.714044,-0.0800498,0.311287,0.949985,0.0250673,0.312496,0.949591,0.0249859,0.68625,0.695475,0.213014,0.688119,0.694096,0.211479,0.996565,-0.0769578,0.0305729,0.984164,0.173887,-0.03442,0.997755,-0.00371712,0.0668691,0.999944,-0.00310282,0.01007,0.989122,-0.146081,0.0172579,0.999129,-0.00868301,0.0408031,0.991462,0.124473,0.0388607,0.998947,0.0265943,0.0373786,0.999606,0.0256783,0.0113676,0.992197,-0.121451,-0.028189,0.990287,-0.137084,-0.0232354,0.999182,-0.00282925,0.0403312,0.999661,-0.0192518,0.0175174,0.999783,-0.0103716,0.0180432,0.998551,0.00522967,0.0535528,0.999171,-0.00518613,-0.0403663,0.998751,0.00685833,0.0495002,0.995891,-0.0850243,0.031187,0.994625,-0.101818,0.0188171,0.994974,-0.0956681,0.0295575,0.997978,-0.0568857,0.028369,0.994468,-0.102366,0.0235296,0.99726,-0.0666905,0.0320115,0.994445,-0.0793037,0.0692065,0.992901,-0.105474,0.0549841,0.995387,-0.0817817,0.0501563,0.991981,-0.103066,0.0731487,0.995153,-0.0845428,0.0502323,0.996928,-0.0707967,0.0335158,0.995073,-0.0930945,0.0340935,0.996872,-0.0698627,0.0369602,0.992615,-0.107218,0.0567475,0.181953,-0.971216,0.153732,0.20677,-0.976987,-0.0523784,0.182264,-0.971161,0.153704,0.182378,-0.971145,0.153677,
0.3,0.869553,-0.448062,0.207649,0.0365352,0.997688,0.0572962,-0.374585,-0.902272,0.21352,0.869553,-0.448062,0.207649,0.607269,0.775148,-0.174271,0.16097,0.934124,0.318592,-0.231282,-0.920835,0.31396,0.1938,0.973367,-0.122468,0.200664,0.972383,-0.11919,0.202124,0.972144,-0.118668,0.702698,0.692998,0.161148,0.71209,0.678962,0.178713,0.823431,0.564732,0.0551398,0.83034,0.555981,0.0376971,0.808982,0.578276,0.105571,0.764021,0.617119,0.188243,0.73172,0.66249,0.160287,0.830951,0.552934,0.0615173,-0.350649,-0.910301,0.219995,-0.346115,-0.911567,0.221925,0.369304,0.928973,0.0249841,0.0427334,0.991357,0.124039,0.215704,0.959291,-0.182296,0.181974,0.976018,-0.119473,0.385432,0.890536,-0.241637,0.325541,0.944684,-0.039941,0.361486,0.925926,-0.109498,0.759425,-0.574509,0.30531,0.205453,0.971298,0.119873,0.736276,0.674072,0.0593722,0.374518,0.910118,0.177263,0.36082,0.915769,0.176568,0.0761503,0.943677,0.321987,-0.505965,0.836907,0.208774,0.409998,0.897421,0.162902,0.203343,0.971999,-0.11777,0.200676,0.972473,-0.118425,0.517564,0.821462,-0.23943,0.500574,0.83141,-0.241212,0.999099,-0.042089,0.00550893,0.997941,0.0534043,-0.0355232,0.999967,0.00700104,0.00413473,0.999506,-0.0290925,0.0118553,0.991131,-0.118281,-0.060564,0.999996,0.000488485,0.00268342,0.995835,0.0900822,0.0140935,0.996795,-0.0783312,0.016218,0.999459,-0.0266126,0.0193022,0.997737,0.0162679,-0.0652475,0.997898,0.000823533,-0.0647999,0.999996,9.16918e-05,0.00281487,0.99881,-0.0438218,0.0213953,0.999049,-0.0378318,0.0216901,0.999786,-0.0167386,0.0121801,0.999339,0.00853383,-0.0353286,0.996138,-0.0866936,0.0139213,0.997158,-0.0629838,-0.0413462,0.998335,0.00421909,-0.0575356,0.99581,-0.0893301,-0.0195828,0.998769,-0.0440794,-0.0227351,0.998688,-0.0120363,-0.0497692,0.996676,-0.0802393,-0.0140632,0.997029,-0.0770236,0.000652618,0.994304,-0.101494,-0.0325377,0.998582,-0.044173,-0.0297043,0.989604,-0.14362,-0.00751472,0.99842,-0.0466053,-0.0313849,0.996737,-0.0798724,-0.0116373,0.995012,-0.0991827,-0.0106623,0.996403,-0.0842714,-0.00893798,0.994084,-0.104564,-0.0293931,0.422682,-0.901716,0.0908242,0.0253496,-0.999547,-0.0162161,0.423252,-0.901541,0.0898948,0.423096,-0.901605,0.0899878,
0.4,0.503371,-0.830304,-0.239191,0.843539,0.529597,-0.0892701,0.425229,-0.901814,0.0768937,0.503371,-0.830304,-0.239191,0.289936,0.941129,0.173817,-0.386314,0.922102,0.0221127,0.557311,-0.828847,-0.0491628,0.481596,0.873767,0.0678004,0.474301,0.877644,0.0691382,0.473611,0.877963,0.0698098,0.0511873,0.985107,0.164149,-0.0243491,0.988512,0.149169,0.304479,0.919714,0.247827,0.34708,0.902597,0.254664,0.107445,0.961163,0.254208,-0.176814,0.972789,0.14973,0.01959,0.984798,0.172595,0.275006,0.927375,0.253668,0.407661,-0.909581,0.080464,0.40651,-0.910021,0.0813126,0.254531,0.935465,0.245193,0.377547,0.91653,-0.132026,0.507676,0.860888,-0.0337325,0.602052,0.792327,0.0987541,0.723647,0.67704,0.133984,0.210336,0.970455,0.11822,0.0884948,0.995883,0.0196453,0.551616,-0.823394,-0.133197,-0.320198,0.93834,0.130354,0.219617,0.947412,0.232762,-0.0558561,0.991748,0.115396,-0.0496888,0.99255,0.11125,-0.530511,0.841932,0.0985334,-0.37112,0.913616,-0.166059,-0.0160933,0.990137,0.139178,0.555373,0.826103,0.0954697,0.562636,0.821112,0.0959983,0.690782,0.699988,0.181208,0.698025,0.694472,0.174559,0.999565,-0.00986756,0.0277831,0.998868,-0.0366713,-0.0302905,0.997455,-0.0695183,-0.0158525,0.999746,0.00938336,-0.0205002,0.99819,-0.00865956,-0.0595155,0.999827,-0.0174124,0.00658871,0.993278,0.115025,0.0129922,0.998742,-0.0435156,0.0249318,0.999921,-0.0113173,-0.00539459,0.997143,0.0745075,-0.0124635,0.996782,0.0770326,-0.0221829,0.999635,-0.0251374,0.00993011,0.999559,-0.0197792,-0.0221331,0.999505,-0.0228053,-0.0216825,0.999287,-0.0377341,-0.000864237,0.999969,0.00770409,0.00143468,0.999864,-0.0119966,0.0113533,0.998281,0.0317914,-0.049231,0.999832,0.00289988,-0.0181105,0.998782,-0.0322657,-0.037327,0.999337,0.0234851,-0.0278273,0.999911,-0.000472357,-0.0133415,0.99882,-0.0378449,-0.0304499,0.993239,-0.10816,-0.0421568,0.99666,-0.0670652,-0.0465868,0.997892,-0.0341344,-0.0551951,0.988438,-0.145497,-0.0426763,0.997714,-0.0371909,-0.0564194,0.999,-0.0344811,-0.0284634,0.998683,-0.0418775,-0.0296246,0.998571,-0.0386986,-0.0368495,0.99592,-0.0760547,-0.0485688,0.400496,-0.895418,-0.194497,0.100466,-0.991367,-0.0842544,0.392343,-0.899696,-0.191349,0.393658,-0.899053,-0.191667,
0.5,0.757779,-0.638468,0.134643,0.649381,0.73782,0.184189,0.074053,-0.99276,0.0945685,0.757779,-0.638468,0.134643,0.651368,0.745449,-0.14151,0.0817794,0.974855,-0.207292,-0.100692,-0.987769,0.119053,0.0404084,0.998079,0.0469528,0.056736,0.997032,0.0520445,0.0586457,0.996846,0.0534711,0.145575,0.980642,-0.130952,0.216234,0.960362,-0.175919,-0.0281853,0.999573,-0.00768048,-0.0480071,0.998831,0.00572002,-0.0233514,0.992411,-0.120727,0.307987,0.916925,-0.253757,0.164046,0.973969,-0.156441,-0.0333121,0.998909,-0.0327251,0.112858,-0.989365,0.0917589,0.119987,-0.988614,0.0908022,-0.305243,0.942399,0.136789,0.482579,0.875403,-0.0280586,0.404283,0.914382,0.0214478,0.0307218,0.993607,0.108637,-0.136878,0.9839,-0.114918,0.0997976,0.995008,0.000538614,0.34369,0.936302,-0.0722232,0.357163,-0.932968,-0.0447911,0.34662,0.902135,-0.256918,-0.151342,0.988152,0.0255057,-0.0544671,0.996877,-0.0571788,-0.0488594,0.997666,-0.0477013,-0.33768,0.928369,-0.155253,0.188407,0.96942,-0.157251,-0.099946,0.994583,-0.0285558,0.117393,0.987671,0.103559,0.10504,0.989063,0.10354,0.0269419,0.975412,-0.218736,-0.0104625,0.978966,-0.203757,0.998469,0.0480199,0.0274435,0.99958,-0.0168628,0.0235475,0.996008,-0.0879969,0.0149777,0.999648,-0.0258548,0.00586808,0.998333,0.0517235,-0.0256101,0.998742,-0.0429479,0.0258978,0.98951,0.143018,0.0204019,0.999922,-0.0124553,0.00113337,0.999442,-0.0311514,-0.0120633,0.999439,0.0206813,0.0263307,0.999086,0.0380275,0.0195125,0.998386,-0.04882,0.0290144,0.99895,-0.0454921,0.00542481,0.998774,-0.0489012,0.00766828,0.999103,-0.041014,0.0105263,0.999944,0.00799814,-0.00692988,0.999646,-0.0234183,-0.0126521,0.997715,0.067504,-0.00266996,0.997902,-0.0552646,0.0337178,0.999563,0.0196089,-0.0221062,0.998932,0.0460019,0.00430208,0.998724,-0.0343497,0.0370322,0.999842,0.0063156,-0.0165916,0.99728,-0.0685825,-0.0269832,0.999934,0.0101855,-0.00537725,0.999926,0.00443419,-0.0113621,0.997224,-0.0679483,-0.0304435,0.999948,0.00436883,-0.00924854,0.999914,0.006313,-0.0114601,0.999855,0.00838925,-0.0148268,0.999328,0.0175365,-0.0321831,0.999961,-0.00121669,-0.00878713,-0.256526,-0.951872,-0.167733,-0.137206,-0.990467,-0.0122299,-0.240132,-0.955941,-0.168862,-0.241495,-0.955583,-0.168944,
0.6,0.561169,-0.809587,-0.172214,0.588699,0.795396,-0.144149,0.619155,-0.778938,0.099511,0.561169,-0.809587,-0.172214,0.506489,0.853999,0.118976,0.526122,0.846268,-0.083819,0.863067,-0.504592,-0.0224139,0.350959,0.932076,-0.0897901,0.312806,0.945742,-0.0878927,0.306045,0.947951,-0.0878909,0.595433,0.794818,-0.117147,0.658813,0.745856,-0.0983086,0.3904,0.904688,-0.17067,0.373513,0.909942,-0.180257,0.561956,0.808229,-0.175987,0.794801,0.603548,-0.0634073,0.629036,0.769478,-0.110534,0.428784,0.886548,-0.173715,0.542395,-0.834777,0.0946303,0.528747,-0.843532,0.0942294,-0.111004,0.992785,0.0453498,0.481476,0.876267,0.0183656,0.27608,0.960907,0.020902,0.367996,0.926941,0.0732083,0.794399,0.604261,-0.0616301,0.0490416,0.998689,-0.0146699,0.274515,0.954819,0.113851,0.153011,-0.979175,-0.133434,0.42651,0.904321,0.0171294,0.112573,0.980322,-0.16216,0.184547,0.975691,-0.118191,0.161689,0.980824,-0.108817,0.0670847,0.980849,-0.18285,0.24858,0.968174,0.0290897,0.113723,0.985348,-0.127111,0.365667,0.923945,0.112309,0.370372,0.922782,0.106289,0.805636,0.59222,-0.0150155,0.803569,0.59472,-0.0241924,0.995697,0.0912592,0.0161072,0.995136,0.0970121,0.0171146,0.998867,-0.026605,0.0394492,0.999143,0.0403461,0.00923273,0.997868,0.0649908,0.00590127,0.99872,-0.0354864,0.0360481,0.988449,0.150555,0.017384,0.999756,-0.0208805,-0.007269,0.998744,-0.0490845,-0.0100568,0.999332,-0.0317978,0.0180135,0.999656,-0.0173954,0.0196055,0.998575,-0.0393725,0.0360254,0.999868,0.016063,-0.00261665,0.999905,0.0137136,-0.00110919,0.999437,-0.0183185,0.0280949,0.999165,0.0398933,0.00877059,0.999759,-0.0198025,0.00950924,0.999247,0.0295512,0.0251463,0.997971,-0.0603306,0.0203602,0.99977,0.0214475,0.000536575,0.99969,0.0117921,0.0219247,0.999375,-0.0319365,0.0151324,0.999956,0.00914235,0.00228772,0.999976,-0.00402848,0.00567754,0.999013,0.0385437,0.0220925,0.999389,0.013712,0.0321358,0.99993,0.00978352,-0.00659687,0.999326,0.0148117,0.0335746,0.999921,0.00944832,0.00833438,0.999878,0.0145534,0.00560906,0.999229,0.0380124,-0.00986477,0.999297,0.031345,0.0205643,-0.17963,-0.983667,0.0114571,0.107653,-0.993936,0.0224217,-0.195319,-0.980682,0.0106241,-0.192738,-0.981201,0.00985397,
0.7,0.860776,-0.49461,0.120105,0.794083,0.607049,0.0303919,0.483281,-0.873805,-0.0538892,0.860776,-0.49461,0.120105,0.631669,0.774708,-0.0286778,0.468256,0.877932,0.0998524,0.0365933,-0.999238,-0.0135814,0.4522,0.891418,-0.0298353,0.481236,0.875386,-0.0459424,0.488529,0.871228,-0.0479836,0.660308,0.75008,0.0370601,0.658797,0.749491,0.0651899,0.685734,0.725348,-0.0603217,0.692057,0.718816,-0.0660398,0.727267,0.686355,0.000653271,0.634902,0.757033,0.154274,0.661756,0.748188,0.0478946,0.691371,0.720764,-0.0500457,0.472717,-0.881151,-0.0105994,0.474685,-0.880151,-0.00304084,-0.245776,0.967947,-0.0516896,0.403624,0.910764,0.0871606,0.434261,0.900733,-0.00983031,-0.0499349,0.989516,0.135513,0.170947,0.974012,0.148588,0.313664,0.945635,-0.0859675,0.0929307,0.994197,0.0541912,0.154995,-0.977558,0.142677,0.245174,0.96945,0.00752727,0.436748,0.891604,-0.119552,0.366574,0.928631,-0.0571674,0.335834,0.939872,-0.0620966,0.265762,0.962021,-0.0623401,0.0246826,0.992944,0.11599,0.352916,0.931881,-0.0839525,-0.066528,0.990585,0.119651,-0.0636226,0.990253,0.1239,0.0540489,0.990914,0.123155,0.0733308,0.988987,0.128562,0.997743,0.0657625,-0.0136028,0.995081,0.0989545,0.00457211,0.999011,0.0405685,0.0182035,0.99886,-0.0454316,-0.0146573,0.999144,0.0392848,0.0129793,0.999644,0.0100603,0.024709,0.989066,0.147293,0.00730494,0.997706,-0.0649446,-0.0190986,0.998981,-0.0444177,-0.00800201,0.9995,-0.0316003,-0.000567554,0.999439,-0.0330855,0.00512351,0.999684,0.00655553,0.024256,0.996737,-0.0796913,-0.0128287,0.997185,-0.0741581,-0.0110944,0.999193,0.0320077,0.0242749,0.999847,0.0152043,-0.00862526,0.99999,-0.00403584,0.00174979,0.999901,-0.00727628,0.0120229,0.999806,-0.00177055,-0.0196182,0.999935,-0.00404088,0.010622,0.999776,-0.0189851,0.00938496,0.998905,-0.0359733,-0.0299148,0.999896,-0.0117759,0.00827597,0.99926,0.034575,0.0168466,0.999868,-0.00640352,0.01491,0.999577,0.00426809,0.0287697,0.999768,0.0215385,-0.000442715,0.999639,0.00237249,0.0267548,0.999873,-0.0116816,0.0108653,0.999815,-0.0148518,0.0121831,0.999655,0.0244614,0.0095159,0.999865,-0.00887041,0.0137984,-0.0393259,-0.9987,0.0324292,0.00587982,-0.998857,0.0474357,-0.0156546,-0.999069,0.0402092,-0.0203542,-0.999046,0.0386241,
0.8,0.664591,-0.740094,-0.102856,0.518523,0.855053,-0.00432106,0.484355,-0.874869,-0.00209535,0.664591,-0.740094,-0.102856,0.413923,0.906215,0.086265,0.167443,0.979486,0.112115,0.741326,-0.671106,-0.00724781,0.519067,0.854732,0.00151529,0.557303,0.830003,0.0225374,0.562554,0.826298,0.0276494,0.45592,0.885095,0.0935088,0.415731,0.904248,0.0974906,0.645647,0.759813,0.076315,0.647051,0.758167,0.0806712,0.538732,0.833181,0.124804,0.208571,0.972033,0.10793,0.44914,0.888426,0.0947279,0.63367,0.76928,0.0816744,0.53165,-0.846912,-0.00933698,0.539337,-0.842002,-0.0121832,0.0449694,0.994383,-0.0958182,0.210565,0.977364,-0.0205447,0.314335,0.947826,0.0530988,-0.0232928,0.996291,-0.0828358,0.315899,0.936953,-0.14942,0.271496,0.962422,-0.00587268,-0.0248884,0.998426,0.0502545,0.514825,-0.855738,0.0516503,0.245123,0.967769,0.0577769,0.497755,0.867255,0.0104292,0.354578,0.933916,0.0455575,0.348542,0.936787,0.0307918,0.209945,0.975167,0.0705121,-0.183305,0.979863,0.0791659,0.38785,0.921107,0.0336781,0.0220688,0.998563,-0.0488355,0.0135515,0.998478,-0.0534611,0.398075,0.903178,-0.160642,0.382884,0.909792,-0.160245,0.999935,9.04275e-05,-0.0114096,0.996138,0.0865651,-0.0146916,0.999518,0.0154835,-0.0269217,0.998202,-0.0586455,0.0123984,0.999844,0.00441521,0.0170872,0.999673,0.0252608,-0.00394797,0.989059,0.147518,-1.4952e-05,0.993731,-0.111736,0.00380284,0.995934,-0.0889577,-0.0142421,0.999796,-0.0191398,-0.0064177,0.999697,-0.0246084,-0.000312905,0.999707,0.0239168,-0.00360876,0.997697,-0.0665269,0.0132142,0.998348,-0.0563917,0.0109913,0.999084,0.0422986,-0.0065104,0.999658,0.0249801,0.00767354,0.999565,-0.0290786,0.00502147,0.99994,0.00123281,-0.0108721,0.999557,0.0179393,-0.0237508,0.999722,-0.0226829,0.00638031,0.999899,-0.0108741,-0.00912095,0.999555,-0.019089,-0.0229233,0.999744,-0.0222866,0.00382576,0.999948,0.00902953,0.00481426,0.997895,-0.0647625,0.00346949,0.999688,-0.0248476,-0.00263083,0.999605,-0.0268935,0.00813253,0.999636,-0.0265719,-0.00463797,0.999722,-0.0235224,0.00170182,0.999295,-0.0369382,0.0067615,0.999888,-0.00147627,0.0149226,0.997949,-0.0639727,0.00228469,0.0484673,-0.998559,0.0230323,0.222945,-0.974399,0.0290165,0.0641527,-0.997935,0.00313464,0.0624736,-0.998028,0.00607697,
